pattern_id	arg1	arg2	arg3
causal-collection-v2	glyoxalase_activity	plasma_methylglyoxal	
causal-collection-v2	glyoxylate_reductase_activity	plasma_oxalate	
causal-collection-v2	glyoxylate_reductase_activity	urinary_l_glycerate	
causal-collection-v2	glyoxylate_reductase_activity	urinary_oxalate	
causal-collection-v2	gnrh	gonadotroph_fsh_secretion	
causal-collection-v2	gnrh	gonadotroph_lh_secretion	
causal-collection-v2	gnrh	pituitary_fsh_secretion	
causal-collection-v2	gnrh	pituitary_lh_secretion	
causal-collection-v2	gnrh_neuron_gnrh_secretion	gonadotroph_lh_secretion	
causal-collection-v2	gr_activity	g6pase_expression	
causal-collection-v2	gr_activity	hepatic_de_novo_lipogenesis	
causal-collection-v2	gr_activity	pepck1_expression	
causal-collection-v2	gs_adenylyl_cyclase_activity	camp_level	
causal-collection-v2	gs_adenylyl_cyclase_activity	sertoli_inhibin_secretion	
causal-collection-v2	haao_activity	cellular_nadh	
causal-collection-v2	haao_activity	plasma_3_hydroxyanthranilate	
causal-collection-v2	haao_activity	urinary_quinolinate	
causal-collection-v2	hal_activity	csf_histidine	
causal-collection-v2	hal_activity	plasma_histidine	
causal-collection-v2	hal_activity	urinary_ribosylhistidine	
causal-collection-v2	hdl_cholesterol	hepatocyte_cholesterol_content	
causal-collection-v2	heart_rate	end_diastolic_volume	
causal-collection-v2	helper_t_cell_activation	b_cell_proliferation	
causal-collection-v2	helper_t_cell_activation	t_cell_immune_activity	
causal-collection-v2	helper_t_cell_activation	th2_cell_activation	
causal-collection-v2	hematocrit	blood_viscosity	
causal-collection-v2	heme_oxygenase_activity	plasma_biliverdin	
causal-collection-v2	heme_oxygenase_activity	plasma_unconjugated_bilirubin	
causal-collection-v2	hemoglobin_o2_affinity	hemoglobin_o2_saturation	
causal-collection-v2	hemoglobin_o2_affinity	peripheral_o2_unloading	
causal-collection-v2	hemoglobin_o2_saturation	arterial_pco2	
causal-collection-v2	hemoglobin_o2_saturation	blood_co2_content	
causal-collection-v2	heparan_alpha_glucosaminide_n_acetyltransferase_activity	plasma_heparan_sulfate	
causal-collection-v2	hepatic_albumin_synthesis	plasma_albumin	
causal-collection-v2	hepatic_bilirubin_conjugation	plasma_conjugated_bilirubin	
causal-collection-v2	hepatic_bilirubin_conjugation	plasma_unconjugated_bilirubin	
causal-collection-v2	hepatic_bilirubin_uptake	hepatic_bilirubin_conjugation	
causal-collection-v2	hepatic_bilirubin_uptake	plasma_unconjugated_bilirubin	
causal-collection-v2	hepatic_cholesterol_synthesis	hepatocyte_cholesterol_content	
causal-collection-v2	hepatic_conjugated_bilirubin_excretion	plasma_bile_acids	
causal-collection-v2	hepatic_conjugated_bilirubin_excretion	plasma_conjugated_bilirubin	
causal-collection-v2	hepatic_conjugated_bilirubin_excretion	stool_urobilinogen	
causal-collection-v2	hepatic_copper_excretion	plasma_copper	
causal-collection-v2	hepatic_copper_excretion	plasma_nonceruloplasmin_copper	
causal-collection-v2	hepatic_fatty_acid_content	hepatic_triglyceride_content	
causal-collection-v2	hepatic_gluconeogenesis	hepatic_glucose_production	
causal-collection-v2	hepatic_glucose_production	plasma_glucose	
causal-collection-v2	hepatic_glycogen_synthase_activity	hepatic_glycogen_content	
causal-collection-v2	hepatic_glycogen_synthase_activity	plasma_glucose	
causal-collection-v2	hepatic_glycogenolysis	hepatic_glucose_production	
causal-collection-v2	hepatic_igf1	cardiac_output	
causal-collection-v2	hepatic_igf1	ghrh	
causal-collection-v2	hepatic_igf1	linear_growth_velocity	
causal-collection-v2	hepatic_igf1	muscle_protein_synthesis_rate	
causal-collection-v2	hepatic_igf1	pituitary_gh_secretion	
causal-collection-v2	hepatic_igf1	somatostatin	
causal-collection-v2	hepatic_igf1	somatotroph_gh_secretion	
causal-collection-v2	hepatic_ldl_receptor_activity	hepatocyte_cholesterol_content	
causal-collection-v2	hepatic_ldl_receptor_activity	ldl_cholesterol	
causal-collection-v2	hepatic_lipase_activity	hdl_cholesterol	
causal-collection-v2	hepatic_t4_clearance_rate	plasma_t4	
causal-collection-v2	hepatic_urate_production	plasma_urate	
causal-collection-v2	hepatic_urea_synthesis	blood_urea_nitrogen	
causal-collection-v2	hepatic_urea_synthesis	plasma_ammonia	
causal-collection-v2	hepatocellular_injury	plasma_alt	
causal-collection-v2	hepatocellular_injury	plasma_ast	
causal-collection-v2	hepatocellular_injury	plasma_cholinesterase_activity	
causal-collection-v2	hepatocyte_apoe_secretion	plasma_apolipoprotein_e	
causal-collection-v2	hepatocyte_apoe_secretion	plasma_triglycerides	
causal-collection-v2	hepatocyte_cholesterol_content	hepatic_cholesterol_synthesis	
causal-collection-v2	hepatocyte_cholesterol_content	hepatic_ldl_receptor_activity	
causal-collection-v2	hepcidin	ferritin_stores	
causal-collection-v2	hepcidin	ferroportin_activity	
causal-collection-v2	hexokinase_activity	red_cell_mass	
causal-collection-v2	hfe_tfr2_iron_sensing	bmp_smad_signaling	
causal-collection-v2	hgd_activity	osteoclast_activity	
causal-collection-v2	hgd_activity	urinary_homogentisate	
causal-collection-v2	hgprt_activity	csf_urate	
causal-collection-v2	hgprt_activity	hepatic_urate_production	
causal-collection-v2	hgprt_activity	plasma_xanthine	
causal-collection-v2	hgprt_activity	purine_synthesis_rate	
causal-collection-v2	hibadh_activity	urinary_3_hydroxyisobutyrate	
causal-collection-v2	hibch_activity	mitochondrial_respiratory_chain_activity	
causal-collection-v2	hibch_activity	urinary_2_3_dihydroxy_2_methylbutyrate	
causal-collection-v2	hjv_coreceptor_activity	bmp_smad_signaling	
causal-collection-v2	hmg_coa_lyase_activity	plasma_acetoacetate	
causal-collection-v2	hmg_coa_lyase_activity	plasma_ketone_bodies	
causal-collection-v2	hmg_coa_lyase_activity	urinary_3_hydroxy_3_methylglutarate	
causal-collection-v2	hmg_coa_reductase_activity	hepatic_cholesterol_synthesis	
causal-collection-v2	hmg_coa_reductase_activity	ldl_cholesterol	
causal-collection-v2	hmg_coa_reductase_activity	urinary_mevalonate	
causal-collection-v2	hmgcl_activity	plasma_acetoacetate	
causal-collection-v2	hmgcl_activity	plasma_methylglutarylcarnitine	
causal-collection-v2	hmgcl_activity	urinary_3_hydroxy_3_methylglutarate	
causal-collection-v2	hoga1_activity	gfr	
causal-collection-v2	hoga1_activity	urinary_2_4_dihydroxyglutarate	
causal-collection-v2	hoga1_activity	urinary_4_hydroxy_2_oxoglutarate	
causal-collection-v2	holocarboxylase_synthetase_activity	propionyl_coa_carboxylase_activity	
causal-collection-v2	hsd11b2_activity	cortisol	
causal-collection-v2	hsd11b2_activity	plasma_corticosterone	
causal-collection-v2	hsd11b2_activity	plasma_cortisone	
causal-collection-v2	hsd17b3_activity	testosterone	
causal-collection-v2	hydroxyacyl_coa_dehydrogenase_activity	glutamate_dehydrogenase_activity	
causal-collection-v2	hydroxyacyl_coa_dehydrogenase_activity	plasma_3_hydroxybutyrylcarnitine	
causal-collection-v2	hydroxyacyl_coa_dehydrogenase_activity	plasma_3_hydroxyhexanoylcarnitine	
causal-collection-v2	hydroxyphenylpyruvate_dioxygenase_activity	csf_tyrosine	
causal-collection-v2	hydroxyphenylpyruvate_dioxygenase_activity	plasma_4_hydroxyphenylacetate	
causal-collection-v2	hydroxyphenylpyruvate_dioxygenase_activity	plasma_4_hydroxyphenyllactate	
causal-collection-v2	hydroxyphenylpyruvate_dioxygenase_activity	plasma_tyrosine	
causal-collection-v2	hydroxyphenylpyruvate_dioxygenase_activity	urinary_hydroxyphenyllactate	
causal-collection-v2	hypdh_activity	csf_hydroxyproline	
causal-collection-v2	hypothalamic_appetite_drive	food_intake	
causal-collection-v2	hypothalamic_dopamine_tone	gnrh	
causal-collection-v2	hypothalamic_gabaergic_tone	gnrh_neuron_gnrh_secretion	
causal-collection-v2	hypothalamic_glutamatergic_tone	gnrh_neuron_gnrh_secretion	
causal-collection-v2	hypothalamic_glutamatergic_tone	pituitary_lh_secretion	
causal-collection-v2	hypothalamic_kisspeptin	gnrh	
causal-collection-v2	hypothalamic_kisspeptin	gnrh_neuron_gnrh_secretion	
causal-collection-v2	hypothalamic_kisspeptin_signal	gnrh	
causal-collection-v2	hypothalamic_mch_level	food_intake	
causal-collection-v2	hypothalamic_opioid_tone	gnrh	
causal-collection-v2	iduronate_sulfatase_activity	plasma_heparan_sulfate	
causal-collection-v2	iduronate_sulfatase_activity	urinary_dermatan_sulfate	
causal-collection-v2	il18	interferon_gamma	
causal-collection-v2	il1beta	capillary_permeability	
causal-collection-v2	il1beta	core_temperature	
causal-collection-v2	il1beta	crh	
causal-collection-v2	il1beta	fecal_calprotectin	
causal-collection-v2	il1beta	il6	
causal-collection-v2	il1beta	intestinal_mucosal_permeability	
causal-collection-v2	il1beta	plasma_calprotectin	
causal-collection-v2	il1beta	plasma_fetuin_a	
causal-collection-v2	il1beta	plasma_prostaglandin_e2	
causal-collection-v2	il1beta	plasma_serum_amyloid_a	
causal-collection-v2	il1beta	plasma_tenascin_c	
causal-collection-v2	il1beta	total_peripheral_resistance	
causal-collection-v2	il6	c_reactive_protein	
causal-collection-v2	il6	core_temperature	
causal-collection-v2	il6	crh	
causal-collection-v2	il6	hepatic_igf1	
causal-collection-v2	il6	peripheral_glucose_uptake	
causal-collection-v2	il6	plasma_alpha1_antitrypsin	
causal-collection-v2	il6	plasma_alpha_globulin	
causal-collection-v2	il6	plasma_ca125	
causal-collection-v2	il6	plasma_chi3l1	
causal-collection-v2	il6	plasma_fibrinogen	
causal-collection-v2	il6	plasma_glucose	
causal-collection-v2	il6	plasma_haptoglobin	
causal-collection-v2	il6	plasma_igfbp3	
causal-collection-v2	il6	plasma_pancreatic_secretory_trypsin_inhibitor	
causal-collection-v2	il6	plasma_plasminogen	
causal-collection-v2	il6	plasma_prealbumin	
causal-collection-v2	il6	plasma_procalcitonin	
causal-collection-v2	il6_stat3_signaling	hepcidin_transcription	
causal-collection-v2	inhibin	gonadotroph_fsh_secretion	
causal-collection-v2	inhibin	pituitary_fsh_secretion	
causal-collection-v2	insulin_receptor_activity	irs1_signaling	
causal-collection-v2	interferon_gamma	t_cell_immune_activity	
causal-collection-v2	interferon_gamma	xanthine_oxidase_activity	
causal-collection-v2	interstitial_fluid_colloid_osmotic_pressure	capillary_filtration_rate	
causal-collection-v2	interstitial_fluid_colloid_osmotic_pressure	net_filtration_pressure	
causal-collection-v2	interstitial_fluid_oncotic_pressure	net_filtration_pressure	
causal-collection-v2	interstitial_fluid_pressure	lymph_drainage_rate	
causal-collection-v2	interstitial_fluid_pressure	net_filtration_pressure	
causal-collection-v2	interstitial_fluid_protein	interstitial_fluid_colloid_osmotic_pressure	
causal-collection-v2	interstitial_fluid_protein	interstitial_fluid_oncotic_pressure	
causal-collection-v2	interstitial_fluid_volume	interstitial_fluid_pressure	
causal-collection-v2	interstitial_fluid_volume	lymph_drainage_rate	
causal-collection-v2	intestinal_b12_absorption	plasma_vitamin_b12	
causal-collection-v2	intestinal_lactase_activity	fecal_ph	
causal-collection-v2	intestinal_lipid_emulsification	plasma_free_fatty_acids	
causal-collection-v2	intestinal_mucosal_permeability	fecal_alpha1_antitrypsin	
causal-collection-v2	intracellular_adp	intracellular_atp	
causal-collection-v2	intracellular_atp	alpha_ketoglutarate_dehydrogenase_activity	
causal-collection-v2	intracellular_atp	isocitrate_dehydrogenase_activity	
causal-collection-v2	intracellular_atp	mitochondrial_respiratory_chain_activity	
causal-collection-v2	intracellular_atp	phosphofructokinase_activity	
causal-collection-v2	intracellular_atp	pyruvate_dehydrogenase_activity	
causal-collection-v2	intracellular_calcium	mlc_phosphorylation	
causal-collection-v2	intracellular_calcium	vascular_smooth_muscle_tone	
causal-collection-v2	intracranial_pressure	mean_arterial_pressure	
causal-collection-v2	intrapericardial_pressure	end_diastolic_volume	
causal-collection-v2	intrapleural_pressure	right_atrial_pressure	
causal-collection-v2	intratesticular_testosterone	spermatogenesis_rate	
causal-collection-v2	intratesticular_testosterone	testosterone	
causal-collection-v2	irs1_signaling	pi3k_akt_activity	
causal-collection-v2	island_macrophage_activity	erythroblast_maturation	
causal-collection-v2	island_macrophage_activity	erythroblast_proliferation	
causal-collection-v2	island_macrophage_activity	erythroid_progenitor_proliferation	
causal-collection-v2	isobutyryl_coa_dehydrogenase_activity	plasma_c4_acylcarnitine	
causal-collection-v2	isobutyryl_coa_dehydrogenase_activity	urinary_isobutyrylglycine	
causal-collection-v2	isovaleryl_coa_dehydrogenase_activity	cellular_atp_level	
causal-collection-v2	isovaleryl_coa_dehydrogenase_activity	plasma_isovalerate	
causal-collection-v2	isovaleryl_coa_dehydrogenase_activity	urinary_4_hydroxyisovaleric_acid	
causal-collection-v2	isovaleryl_coa_dehydrogenase_activity	urinary_isovaleric_acid	
causal-collection-v2	isovaleryl_coa_dehydrogenase_activity	urinary_isovalerylglycine	
causal-collection-v2	itpase_activity	erythrocyte_itp	
causal-collection-v2	ivd_activity	cellular_atp_level	
causal-collection-v2	ivd_activity	plasma_c5_acylcarnitine	
causal-collection-v2	ivd_activity	plasma_isovalerylcarnitine	
causal-collection-v2	iyd_activity	thyroid_follicular_iodide	
causal-collection-v2	jak2_activity	stat5_activity	
causal-collection-v2	kisspeptin	gnrh	
causal-collection-v2	kisspeptin_hypothalamic	gnrh	
causal-collection-v2	klotho_activity	renal_phosphate_reabsorption	
causal-collection-v2	kndy_dynorphin	hypothalamic_kisspeptin	
causal-collection-v2	kndy_neurokinin_b	hypothalamic_kisspeptin	
causal-collection-v2	kynu_activity	cellular_nadh	
causal-collection-v2	kynu_activity	plasma_3_hydroxykynurenine	
causal-collection-v2	kynureninase_activity	cellular_nadh	
causal-collection-v2	kynureninase_activity	urinary_3_hydroxykynurenine	
causal-collection-v2	kynureninase_activity	urinary_kynurenine	
causal-collection-v2	kynureninase_activity	urinary_xanthurenate	
causal-collection-v2	l2hgdh_activity	csf_l_2_hydroxyglutarate	
causal-collection-v2	l_type_calcium_current	cytosolic_calcium_transient	
causal-collection-v2	l_type_calcium_current	sr_calcium_release	
causal-collection-v2	lactate_dehydrogenase_activity	sarcolemmal_permeability	
causal-collection-v2	lcat_activity	cholesterol_esterification_rate	
causal-collection-v2	lcat_activity	hdl_cholesterol	
causal-collection-v2	lcat_activity	plasma_cholesterol_esters	
causal-collection-v2	lcat_activity	plasma_hdl2a	
causal-collection-v2	lcat_activity	plasma_hdl2b	
causal-collection-v2	lcat_activity	plasma_hdl3a	
causal-collection-v2	lcat_activity	plasma_hdl3b	
causal-collection-v2	lcat_activity	plasma_hdl3c	
causal-collection-v2	lchad_mtp_activity	hepatic_ketogenesis	
causal-collection-v2	lchad_mtp_activity	plasma_3_hydroxyhexadecanoylcarnitine	
causal-collection-v2	lchad_mtp_activity	plasma_3_hydroxylinoleylcarnitine	
causal-collection-v2	lchad_mtp_activity	plasma_3_hydroxypalmitoleylcarnitine	
causal-collection-v2	lchad_mtp_activity	urinary_3_hydroxysebacic_acid	
causal-collection-v2	lean_body_mass	metabolic_rate	
causal-collection-v2	left_atrial_pressure	end_diastolic_volume	
causal-collection-v2	left_atrial_pressure	foramen_ovale_patency	
causal-collection-v2	left_atrial_pressure	pulmonary_capillary_pressure	
causal-collection-v2	left_atrial_pressure	pulmonary_capillary_wedge_pressure	
causal-collection-v2	lepr_signaling	agrp_npy_tone	
causal-collection-v2	lepr_signaling	alpha_msh	
causal-collection-v2	lepr_signaling	food_intake	
causal-collection-v2	lepr_signaling	hypothalamic_appetite_drive	
causal-collection-v2	leptin	gnrh	
causal-collection-v2	leptin	hypothalamic_appetite_drive	
causal-collection-v2	leptin	lepr_signaling	
causal-collection-v2	leptin	metabolic_rate	
causal-collection-v2	leptin	peripheral_glucose_uptake	
causal-collection-v2	leptin	plasma_glucose	
causal-collection-v2	leptin	resting_energy_expenditure	
causal-collection-v2	lh	estradiol	
causal-collection-v2	lh	intratesticular_testosterone	
causal-collection-v2	lh	leydig_testosterone_secretion	
causal-collection-v2	lh	luteal_progesterone_secretion	
causal-collection-v2	lh	plasma_androstenedione	
causal-collection-v2	lh	progesterone	
causal-collection-v2	lh	spermatogenesis_rate	
causal-collection-v2	lh	testosterone	
causal-collection-v2	lias_activity	muscle_lipoic_acid	
causal-collection-v2	lipoprotein_lipase_activity	hdl_cholesterol	
causal-collection-v2	lipoprotein_lipase_activity	plasma_chylomicron	
causal-collection-v2	lipoprotein_lipase_activity	plasma_chylomicrons	
causal-collection-v2	lipoprotein_lipase_activity	plasma_lipoprotein	
causal-collection-v2	lipoprotein_lipase_activity	plasma_lipoprotein_lipase	
causal-collection-v2	lipoprotein_lipase_activity	plasma_non_hdl_cholesterol	
causal-collection-v2	lipoprotein_lipase_activity	plasma_total_lipids	
causal-collection-v2	lipoprotein_lipase_activity	plasma_triglycerides	
causal-collection-v2	lipoprotein_lipase_activity	plasma_vldl	
causal-collection-v2	lipoprotein_lipase_activity	vldl_cholesterol	
causal-collection-v2	lsec_ha_clearance_rate	plasma_hyaluronic_acid	
causal-collection-v2	lung_compliance	work_of_breathing	
causal-collection-v2	lung_elastic_recoil_pressure	airway_resistance	
causal-collection-v2	lung_elastic_recoil_pressure	forced_expiratory_volume	
causal-collection-v2	lung_volume	airway_resistance	
causal-collection-v2	lung_volume	pulmonary_vascular_resistance	
causal-collection-v2	lv_wall_thickness	ecg_qrs_voltage	
causal-collection-v2	lymph_drainage_rate	interstitial_fluid_protein	
causal-collection-v2	lymphatic_flow	interstitial_fluid_protein	
causal-collection-v2	lymphatic_flow	interstitial_fluid_volume	
causal-collection-v2	lysosomal_acid_lipase_activity	plasma_cholesterol_esters	
causal-collection-v2	lysosomal_acid_lipase_activity	plasma_triglycerides	
causal-collection-v2	lysyl_hydroxylase_1_activity	plasma_deoxypyridinoline	
causal-collection-v2	lysyl_hydroxylase_1_activity	plasma_pyridinoline	
causal-collection-v2	lysyl_hydroxylase_1_activity	urinary_pyridinoline	
causal-collection-v2	macrophage_activation	csf_chitotriosidase	
causal-collection-v2	macrophage_activation	dendritic_cell_activation	
causal-collection-v2	macrophage_activation	plasma_galectin_3	
causal-collection-v2	macrophage_activation	plasma_scd163	
causal-collection-v2	macrophage_activation	th17_cell_activation	
causal-collection-v2	macrophage_nlrp3_inflammasome_assembly	macrophage_caspase1_activity	
causal-collection-v2	macula_densa_nacl_signal	afferent_arteriolar_resistance	
causal-collection-v2	macula_densa_nacl_signal	eg_mesangial_contraction	
causal-collection-v2	macula_densa_nacl_signal	gfr	
causal-collection-v2	macula_densa_nacl_signal	jg_granular_renin_secretion	
causal-collection-v2	malic_enzyme_activity	urinary_malic_acid	
causal-collection-v2	malonyl_coa_decarboxylase_activity	plasma_malonylcarnitine	
causal-collection-v2	malonyl_coa_decarboxylase_activity	urinary_malonate	
causal-collection-v2	malonyl_coa_level	cpt1_activity	
causal-collection-v2	mannosyl_oligosaccharide_glucosidase_activity	plasma_immunoglobulin	
causal-collection-v2	mannosyl_oligosaccharide_glucosidase_activity	urinary_mannose_oligosaccharides	
causal-collection-v2	mast_cell_degranulation	plasma_tryptase	
causal-collection-v2	mc4r_activity	beta_cell_insulin_secretion	
causal-collection-v2	mc4r_activity	food_intake	
causal-collection-v2	mc4r_activity	hypothalamic_appetite_drive	
causal-collection-v2	mc4r_activity	metabolic_rate	
causal-collection-v2	mc4r_activity	sympathetic_tone	
causal-collection-v2	mcad_activity	hepatic_ketogenesis	
causal-collection-v2	mcad_activity	plasma_acylcarnitine	
causal-collection-v2	mcad_activity	plasma_decanoylcarnitine	
causal-collection-v2	mcad_activity	plasma_decenoylcarnitine	
causal-collection-v2	mcad_activity	plasma_free_carnitine	
causal-collection-v2	mcad_activity	plasma_hexanoylcarnitine	
causal-collection-v2	mcad_activity	plasma_medium_chain_acylcarnitine	
causal-collection-v2	mcad_activity	plasma_octanoylcarnitine	
causal-collection-v2	mcad_activity	plasma_octenoylcarnitine	
causal-collection-v2	mcad_activity	plasma_sebacate	
causal-collection-v2	mcad_activity	plasma_suberate	
causal-collection-v2	mcad_activity	urinary_3_hydroxyadipic_acid	
causal-collection-v2	mcad_activity	urinary_5_hydroxyhexanoate	
causal-collection-v2	mcad_activity	urinary_7_hydroxyoctanoate	
causal-collection-v2	mcad_activity	urinary_adipic_acid	
causal-collection-v2	mcad_activity	urinary_decadienoylcarnitine	
causal-collection-v2	mcad_activity	urinary_dodecanedioic_acid	
causal-collection-v2	mcad_activity	urinary_hexanoic_acid	
causal-collection-v2	mcad_activity	urinary_hexanoylglycine	
causal-collection-v2	mcad_activity	urinary_octanoic_acid	
causal-collection-v2	mcad_activity	urinary_octenedioic_acid	
causal-collection-v2	mcad_activity	urinary_phenylpropionylglycine	
causal-collection-v2	mcad_activity	urinary_sebacic_acid	
causal-collection-v2	mcad_activity	urinary_suberic_acid	
causal-collection-v2	mcad_activity	urinary_suberylglycine	
causal-collection-v2	mcc_activity	plasma_3_hydroxyisovalerylcarnitine	
causal-collection-v2	mcc_activity	plasma_glucose	
causal-collection-v2	mean_arterial_pressure	adh	
causal-collection-v2	mean_arterial_pressure	afterload	
causal-collection-v2	mean_arterial_pressure	aldosterone	
causal-collection-v2	mean_arterial_pressure	alveolar_ventilation	
causal-collection-v2	mean_arterial_pressure	baroreceptor_firing_rate	
causal-collection-v2	mean_arterial_pressure	capillary_filtration_rate	
causal-collection-v2	mean_arterial_pressure	coronary_blood_flow	
causal-collection-v2	mean_arterial_pressure	renal_perfusion_pressure	
causal-collection-v2	mean_arterial_pressure	sympathetic_tone	
causal-collection-v2	mean_arterial_pressure	urinary_protein	
causal-collection-v2	membrane_pip2_vsmc	intracellular_calcium	
causal-collection-v2	metabolic_heat_production	core_temperature	
causal-collection-v2	metabolic_rate	arterial_pco2	
causal-collection-v2	metabolic_rate	body_weight	
causal-collection-v2	metabolic_rate	co2_production	
causal-collection-v2	metabolic_rate	metabolic_heat_production	
causal-collection-v2	metabolic_rate	mixed_venous_po2	
causal-collection-v2	metabolic_rate	muscle_tissue_oxygen	
causal-collection-v2	metabolic_rate	resting_energy_expenditure	
causal-collection-v2	metabolic_rate	tissue_o2_extraction	
causal-collection-v2	methionine_adenosyltransferase_activity	csf_methionine	
causal-collection-v2	methionine_adenosyltransferase_activity	plasma_sam	
causal-collection-v2	methionine_synthase_activity	plasma_homocysteine	
causal-collection-v2	methionine_synthase_activity	plasma_methionine	
causal-collection-v2	methylcrotonyl_coa_carboxylase_activity	plasma_3_hydroxyisovalerylcarnitine	
causal-collection-v2	methylcrotonyl_coa_carboxylase_activity	urinary_3_methylcrotonylglycine	
causal-collection-v2	methylglutaconyl_coa_hydratase_activity	urinary_3_hydroxy_3_methylglutarate	
causal-collection-v2	methylglutaconyl_coa_hydratase_activity	urinary_glutaconic_acid	
causal-collection-v2	methylmalonyl_coa_mutase_activity	plasma_lactate	
causal-collection-v2	methylmalonyl_coa_mutase_activity	urinary_methylmalonylcarnitine	
causal-collection-v2	mevalonate_kinase_activity	hepatic_cholesterol_synthesis	
causal-collection-v2	mevalonate_kinase_activity	plasma_farnesol	
causal-collection-v2	mevalonate_kinase_activity	plasma_squalene	
causal-collection-v2	mevalonate_kinase_activity	urinary_mevalonate	
causal-collection-v2	mitochondrial_complex_i_activity	mitochondrial_respiratory_chain_activity	
causal-collection-v2	mitochondrial_complex_ii_activity	mitochondrial_complex_iii_activity	
causal-collection-v2	mitochondrial_complex_iii_activity	mitochondrial_respiratory_chain_activity	
causal-collection-v2	mitochondrial_complex_iv_activity	mitochondrial_respiratory_chain_activity	
causal-collection-v2	mitochondrial_proton_gradient	intracellular_atp	
causal-collection-v2	mitochondrial_respiratory_chain_activity	mitochondrial_atp_synthase_activity	
causal-collection-v2	mlc_phosphorylation	vascular_smooth_muscle_tone	
causal-collection-v2	mlycd_activity	hepatic_ketogenesis	
causal-collection-v2	mlycd_activity	malonyl_coa_level	
causal-collection-v2	mlycd_activity	plasma_malonylcarnitine	
causal-collection-v2	mmp2_fibroblast_activity	plasma_mmp2	
causal-collection-v2	mmsdh_activity	urinary_3_hydroxyisobutyrate	
causal-collection-v2	molecular_chaperone_activity	amyloid_protein_aggregate_amount	
causal-collection-v2	monoamine_oxidase_activity	csf_dopamine	
causal-collection-v2	monoamine_oxidase_activity	plasma_dopac	
causal-collection-v2	monoamine_oxidase_activity	synaptic_dopamine_concentration	
causal-collection-v2	monoamine_oxidase_activity	synaptic_serotonin_concentration	
causal-collection-v2	motor_neuron_firing_rate	motor_unit_recruitment	
causal-collection-v2	motor_unit_recruitment	skeletal_muscle_force	
causal-collection-v2	motor_unit_recruitment	skeletal_muscle_tension	
causal-collection-v2	motor_unit_recruitment	skeletal_muscle_tone	
causal-collection-v2	msmo1_activity	hepatic_cholesterol_synthesis	
causal-collection-v2	msmo1_activity	plasma_dimethylsterol	
causal-collection-v2	msmo1_activity	plasma_methylsterol	
causal-collection-v2	msmo1_activity	plasma_monomethylsterol	
causal-collection-v2	mttp_activity	plasma_apolipoprotein_b	
causal-collection-v2	mttp_activity	plasma_cholesterol_esters	
causal-collection-v2	mttp_activity	plasma_triglycerides	
causal-collection-v2	mttp_activity	vldl_secretion	
causal-collection-v2	muscle_caveolin_3	sarcolemmal_permeability	
causal-collection-v2	muscle_coenzyme_q10	mitochondrial_complex_iii_activity	
causal-collection-v2	muscle_glycogen_synthase_activity	muscle_glycogen_content	
causal-collection-v2	muscle_lactate_dehydrogenase_activity	skeletal_muscle_lactate	
causal-collection-v2	muscle_lipoic_acid	alpha_ketoglutarate_dehydrogenase_activity	
causal-collection-v2	muscle_tissue_oxygen	skeletal_muscle_blood_flow	
causal-collection-v2	mut_activity	mitochondrial_respiratory_chain_activity	
causal-collection-v2	mut_activity	plasma_methylmalonate	
causal-collection-v2	mut_activity	plasma_methylmalonylcarnitine	
causal-collection-v2	myoadenylate_deaminase_activity	plasma_ammonia	
causal-collection-v2	myoadenylate_deaminase_activity	skeletal_muscle_amp	
causal-collection-v2	myocardial_contractility	ejection_fraction	
causal-collection-v2	myocardial_contractility	left_atrial_pressure	
causal-collection-v2	myocardial_contractility	right_atrial_pressure	
causal-collection-v2	myocardial_contractility	stroke_volume	
causal-collection-v2	myophosphorylase_activity	muscle_glycogen_content	
causal-collection-v2	myophosphorylase_activity	sarcolemmal_permeability	
causal-collection-v2	n_acetylgalactosamine_6_sulfatase_activity	tissue_keratan_sulfate	
causal-collection-v2	n_acetylglucosamine_6_sulfatase_activity	plasma_heparan_sulfate	
causal-collection-v2	na_k_atpase_activity	cardiomyocyte_intracellular_sodium	
causal-collection-v2	na_k_atpase_activity	cell_membrane_potential	
causal-collection-v2	nadsyn1_activity	mitochondrial_complex_i_activity	
causal-collection-v2	nadsyn1_activity	plasma_nad	
causal-collection-v2	nadsyn1_activity	plasma_nadh	
causal-collection-v2	nags_activity	plasma_citrulline	
causal-collection-v2	net_filtration_pressure	interstitial_fluid_volume	
causal-collection-v2	net_filtration_pressure	tissue_interstitial_fluid_volume	
causal-collection-v2	neuraminidase_activity	gfr	
causal-collection-v2	neuraminidase_activity	plasma_n_acetylneuraminic_acid	
causal-collection-v2	neuraminidase_activity	plasma_sialic_acid	
causal-collection-v2	neuraminidase_activity	urinary_n_acetylneuraminate	
causal-collection-v2	neurokinin_b	gnrh	
causal-collection-v2	neutrophil_extravasation	interstitial_fluid_volume	
causal-collection-v2	neutrophil_extravasation	myeloperoxidase_activity	
causal-collection-v2	nipple_suckling_stimulation	pituitary_prolactin_secretion	
causal-collection-v2	nipple_suckling_stimulation	plasma_oxytocin	
causal-collection-v2	nis_activity	thyroid_follicular_t4_secretion	
causal-collection-v2	nis_activity	thyroidal_iodide	
causal-collection-v2	nis_activity	urinary_iodine	
causal-collection-v2	nkcc2_activity	urinary_chloride	
causal-collection-v2	nmj_ache_activity	synaptic_acetylcholine	
